x,y
2581.735,99.36863
2582.217,99.36523
2582.699,99.36203
2583.181,99.35902
2583.663,99.35645
2584.146,99.35432
2584.627,99.35256
2585.11,99.35108
2585.592,99.34954
2586.074,99.34776
2586.556,99.34561
2587.038,99.34315
2587.52,99.34054
2588.002,99.33801
2588.484,99.3357
2588.967,99.33361
2589.449,99.33154
2589.931,99.3292
2590.413,99.32627
2590.895,99.32258
2591.377,99.31816
2591.859,99.31322
2592.341,99.30811
2592.823,99.3033
2593.306,99.299
2593.788,99.29541
2594.27,99.29247
2594.752,99.29002
2595.234,99.28791
2595.716,99.28601
2596.198,99.28429
2596.68,99.28285
2597.163,99.28181
2597.645,99.2813
2598.127,99.28128
2598.609,99.28159
2599.091,99.28201
2599.573,99.28219
2600.055,99.28185
2600.537,99.28078
2601.02,99.27903
2601.502,99.27677
2601.984,99.27429
2602.466,99.27193
2602.948,99.26998
2603.43,99.26858
2603.912,99.26778
2604.394,99.26746
2604.876,99.26745
2605.359,99.26752
2605.841,99.2674
2606.323,99.26689
2606.805,99.26576
2607.287,99.26381
2607.769,99.26094
2608.251,99.25713
2608.733,99.25254
2609.216,99.24747
2609.698,99.24239
2610.18,99.23775
2610.662,99.23405
2611.144,99.23164
2611.626,99.23062
2612.108,99.23083
2612.59,99.23199
2613.073,99.23364
2613.554,99.23541
2614.037,99.23705
2614.519,99.23838
2615.001,99.23945
2615.483,99.2402
2615.965,99.24061
2616.447,99.24043
2616.929,99.23947
2617.411,99.23755
2617.894,99.23455
2618.376,99.23071
2618.858,99.22639
2619.34,99.22213
2619.822,99.21833
2620.304,99.21519
2620.786,99.21261
2621.268,99.21021
2621.75,99.20752
2622.233,99.2042
2622.715,99.20018
2623.197,99.19575
2623.679,99.19135
2624.161,99.18754
2624.643,99.18455
2625.125,99.18243
2625.607,99.18084
2626.09,99.17931
2626.572,99.17743
2627.054,99.17495
2627.536,99.17187
2628.018,99.16843
2628.5,99.16492
2628.982,99.16162
2629.464,99.15862
2629.947,99.15596
2630.429,99.15363
2630.911,99.15167
2631.393,99.15018
2631.875,99.14931
2632.357,99.14905
2632.839,99.14935
2633.321,99.14999
2633.803,99.15069
2634.286,99.15122
2634.768,99.1515
2635.25,99.15157
2635.732,99.15163
2636.214,99.15176
2636.696,99.15189
2637.178,99.15179
2637.66,99.15113
2638.143,99.14954
2638.625,99.14694
2639.107,99.14346
2639.589,99.1396
2640.071,99.13587
2640.553,99.13283
2641.035,99.13078
2641.517,99.12969
2642,99.12936
2642.481,99.12939
2642.964,99.12945
2643.446,99.12926
2643.928,99.12881
2644.41,99.12815
2644.892,99.12741
2645.374,99.12672
2645.856,99.12621
2646.338,99.12582
2646.821,99.12559
2647.303,99.12539
2647.785,99.12514
2648.267,99.12467
2648.749,99.12384
2649.231,99.12254
2649.713,99.12076
2650.195,99.1186
2650.677,99.11628
2651.16,99.11401
2651.642,99.11211
2652.124,99.11073
2652.606,99.10994
2653.088,99.10967
2653.57,99.10989
2654.052,99.11045
2654.534,99.11124
2655.017,99.11224
2655.499,99.1134
2655.981,99.11473
2656.463,99.11623
2656.945,99.11793
2657.427,99.11987
2657.909,99.12206
2658.391,99.12453
2658.874,99.12722
2659.356,99.13002
2659.838,99.13276
2660.32,99.13524
2660.802,99.13737
2661.284,99.13914
2661.766,99.14075
2662.248,99.1424
2662.73,99.14432
2663.213,99.14658
2663.695,99.14908
2664.177,99.15155
2664.659,99.1536
2665.141,99.15496
2665.623,99.15547
2666.105,99.15523
2666.587,99.15446
2667.07,99.15345
2667.552,99.15247
2668.034,99.15164
2668.516,99.151
2668.998,99.15048
2669.48,99.15005
2669.962,99.14969
2670.444,99.14937
2670.927,99.14906
2671.408,99.14857
2671.891,99.14772
2672.373,99.14613
2672.855,99.14354
2673.337,99.13979
2673.819,99.13489
2674.301,99.12905
2674.783,99.12269
2675.265,99.11631
2675.748,99.11039
2676.23,99.10538
2676.712,99.10161
2677.194,99.0993
2677.676,99.09845
2678.158,99.0989
2678.64,99.10032
2679.122,99.10223
2679.604,99.10408
2680.087,99.10542
2680.569,99.106
2681.051,99.10581
2681.533,99.10506
2682.015,99.10412
2682.497,99.10336
2682.979,99.10299
2683.461,99.10303
2683.944,99.10325
2684.426,99.10336
2684.908,99.10291
2685.39,99.10159
2685.872,99.09917
2686.354,99.09561
2686.836,99.09091
2687.318,99.08522
2687.801,99.07885
2688.283,99.07217
2688.765,99.06566
2689.247,99.05978
2689.729,99.05501
2690.211,99.05167
2690.693,99.04984
2691.175,99.04938
2691.657,99.04996
2692.14,99.05116
2692.622,99.0525
2693.104,99.0535
2693.586,99.05381
2694.068,99.05323
2694.55,99.05168
2695.032,99.04926
2695.514,99.0463
2695.997,99.04329
2696.479,99.0407
2696.961,99.03909
2697.443,99.03874
2697.925,99.0397
2698.407,99.04163
2698.889,99.04398
2699.371,99.04598
2699.854,99.04691
2700.335,99.0462
2700.818,99.04356
2701.3,99.03904
2701.782,99.033
2702.264,99.02603
2702.746,99.01893
2703.228,99.01254
2703.71,99.00772
2704.192,99.00506
2704.675,99.00485
2705.157,99.00695
2705.639,99.01072
2706.121,99.01516
2706.603,99.01912
2707.085,99.02158
2707.567,99.02184
2708.049,99.01971
2708.531,99.01558
2709.014,99.01021
2709.496,99.00452
2709.978,98.99939
2710.46,98.99552
2710.942,98.99318
2711.424,98.99231
2711.906,98.99249
2712.388,98.99308
2712.871,98.99332
2713.353,98.99238
2713.835,98.98972
2714.317,98.98511
2714.799,98.97878
2715.281,98.9714
2715.763,98.964
2716.245,98.95762
2716.728,98.95302
2717.21,98.95044
2717.692,98.94955
2718.174,98.94958
2718.656,98.94952
2719.138,98.94862
2719.62,98.94654
2720.102,98.94346
2720.584,98.93994
2721.067,98.93665
2721.549,98.934
2722.031,98.93201
2722.513,98.9303
2722.995,98.92831
2723.477,98.92554
2723.959,98.92184
2724.441,98.91751
2724.924,98.91322
2725.406,98.90977
2725.888,98.90787
2726.37,98.90778
2726.852,98.90936
2727.334,98.91204
2727.816,98.91506
2728.298,98.91764
2728.781,98.91924
2729.262,98.91955
2729.745,98.91856
2730.227,98.91646
2730.709,98.91352
2731.191,98.90999
2731.673,98.90612
2732.155,98.90209
2732.637,98.89801
2733.119,98.89395
2733.602,98.89001
2734.084,98.88628
2734.566,98.88285
2735.048,98.87983
2735.53,98.8773
2736.012,98.87526
2736.494,98.8737
2736.976,98.87254
2737.458,98.87165
2737.941,98.87094
2738.423,98.8704
2738.905,98.87005
2739.387,98.87007
2739.869,98.8707
2740.351,98.87205
2740.833,98.87412
2741.315,98.87672
2741.798,98.87939
2742.28,98.88159
2742.762,98.88268
2743.244,98.88219
2743.726,98.87991
2744.208,98.87597
2744.69,98.87065
2745.172,98.86452
2745.655,98.85807
2746.137,98.85171
2746.619,98.84566
2747.101,98.83999
2747.583,98.83465
2748.065,98.82969
2748.547,98.82524
2749.029,98.82157
2749.511,98.81907
2749.994,98.81808
2750.476,98.81868
2750.958,98.82061
2751.44,98.82335
2751.922,98.82611
2752.404,98.82806
2752.886,98.82852
2753.368,98.82719
2753.851,98.82415
2754.333,98.81992
2754.815,98.81531
2755.297,98.81113
2755.779,98.80804
2756.261,98.8064
2756.743,98.80619
2757.225,98.80702
2757.708,98.8083
2758.189,98.80934
2758.672,98.80957
2759.154,98.80859
2759.636,98.80634
2760.118,98.80301
2760.6,98.79893
2761.082,98.79454
2761.564,98.79031
2762.046,98.78651
2762.529,98.78332
2763.011,98.78073
2763.493,98.77866
2763.975,98.77692
2764.457,98.77538
2764.939,98.77389
2765.421,98.77242
2765.903,98.77091
2766.385,98.76931
2766.868,98.76759
2767.35,98.76566
2767.832,98.76352
2768.314,98.76112
2768.796,98.75852
2769.278,98.75573
2769.76,98.75288
2770.242,98.75002
2770.725,98.74722
2771.207,98.74451
2771.689,98.74189
2772.171,98.73932
2772.653,98.73669
2773.135,98.73389
2773.617,98.73077
2774.099,98.72719
2774.582,98.72307
2775.064,98.71844
2775.546,98.71347
2776.028,98.70844
2776.51,98.7038
2776.992,98.69984
2777.474,98.6969
2777.956,98.69503
2778.438,98.69414
2778.921,98.6939
2779.403,98.69394
2779.885,98.69379
2780.367,98.69312
2780.849,98.69165
2781.331,98.68938
2781.813,98.68633
2782.295,98.68268
2782.778,98.67866
2783.26,98.67453
2783.742,98.67049
2784.224,98.66667
2784.706,98.66309
2785.188,98.65967
2785.67,98.65626
2786.152,98.65269
2786.635,98.64889
2787.116,98.64487
2787.599,98.64075
2788.081,98.6368
2788.563,98.63321
2789.045,98.63001
2789.527,98.62716
2790.009,98.62438
2790.491,98.62138
2790.973,98.61785
2791.456,98.61371
2791.938,98.60898
2792.42,98.60387
2792.902,98.5986
2793.384,98.59332
2793.866,98.58794
2794.348,98.5822
2794.83,98.57582
2795.312,98.56852
2795.795,98.56036
2796.277,98.55167
2796.759,98.54308
2797.241,98.53528
2797.723,98.52894
2798.205,98.52438
2798.687,98.52159
2799.169,98.5201
2799.652,98.51923
2800.134,98.51823
2800.616,98.51646
2801.098,98.51355
2801.58,98.50945
2802.062,98.5044
2802.544,98.49879
2803.026,98.49307
2803.509,98.48768
2803.991,98.48283
2804.473,98.47861
2804.955,98.47486
2805.437,98.47124
2805.919,98.46732
2806.401,98.46255
2806.883,98.45664
2807.365,98.44936
2807.848,98.4409
2808.33,98.43171
2808.812,98.4225
2809.294,98.41401
2809.776,98.40694
2810.258,98.40168
2810.74,98.39833
2811.222,98.39667
2811.705,98.39626
2812.187,98.39664
2812.669,98.39738
2813.151,98.39806
2813.633,98.3985
2814.115,98.39839
2814.597,98.39747
2815.079,98.39534
2815.562,98.39165
2816.043,98.38616
2816.526,98.37885
2817.008,98.36996
2817.49,98.35999
2817.972,98.34959
2818.454,98.33936
2818.936,98.3298
2819.418,98.32111
2819.9,98.31326
2820.383,98.30612
2820.865,98.29938
2821.347,98.29276
2821.829,98.28596
2822.311,98.27868
2822.793,98.27065
2823.275,98.26166
2823.757,98.25163
2824.24,98.24062
2824.722,98.22887
2825.204,98.2168
2825.686,98.20486
2826.168,98.1934
2826.65,98.18271
2827.132,98.1727
2827.614,98.16322
2828.096,98.15396
2828.579,98.14465
2829.061,98.13499
2829.543,98.12489
2830.025,98.11424
2830.507,98.10307
2830.989,98.09132
2831.471,98.07903
2831.953,98.06624
2832.436,98.05294
2832.918,98.03923
2833.4,98.02509
2833.882,98.01046
2834.364,97.99525
2834.846,97.97939
2835.328,97.96291
2835.81,97.94592
2836.292,97.92878
2836.775,97.91184
2837.257,97.89542
2837.739,97.87948
2838.221,97.86362
2838.703,97.84706
2839.185,97.82877
2839.667,97.80762
2840.149,97.78284
2840.632,97.75401
2841.114,97.72114
2841.596,97.6846
2842.078,97.64491
2842.56,97.6025
2843.042,97.55778
2843.524,97.51086
2844.006,97.4618
2844.489,97.41077
2844.97,97.35804
2845.453,97.30422
2845.935,97.25008
2846.417,97.19684
2846.899,97.14577
2847.381,97.09845
2847.863,97.05643
2848.345,97.02115
2848.827,96.9938
2849.31,96.9751
2849.792,96.96526
2850.274,96.9638
2850.756,96.96981
2851.238,96.98196
2851.72,96.9986
2852.202,97.01826
2852.684,97.03947
2853.167,97.06107
2853.649,97.08226
2854.131,97.10248
2854.613,97.12144
2855.095,97.13904
2855.577,97.15527
2856.059,97.17017
2856.541,97.18378
2857.023,97.19618
2857.506,97.20747
2857.988,97.21786
2858.47,97.22771
2858.952,97.23737
2859.434,97.24714
2859.916,97.25708
2860.398,97.26698
2860.88,97.27624
2861.363,97.2841
2861.845,97.28987
2862.327,97.29316
2862.809,97.29404
2863.291,97.29303
2863.773,97.29094
2864.255,97.2886
2864.737,97.28652
2865.219,97.2848
2865.702,97.28315
2866.184,97.28094
2866.666,97.2776
2867.148,97.27272
2867.63,97.26618
2868.112,97.25813
2868.594,97.24888
2869.076,97.23896
2869.559,97.22878
2870.041,97.21895
2870.523,97.21001
2871.005,97.20246
2871.487,97.19673
2871.969,97.19294
2872.451,97.19081
2872.933,97.1898
2873.416,97.18918
2873.897,97.18839
2874.38,97.18711
2874.862,97.18555
2875.344,97.18414
2875.826,97.18332
2876.308,97.18331
2876.79,97.18387
2877.272,97.18426
2877.754,97.18364
2878.237,97.18118
2878.719,97.17654
2879.201,97.16987
2879.683,97.16177
2880.165,97.15305
2880.647,97.14442
2881.129,97.13645
2881.611,97.12934
2882.094,97.12311
2882.576,97.11778
2883.058,97.11319
2883.54,97.10921
2884.022,97.10545
2884.504,97.10142
2884.986,97.09644
2885.468,97.09
2885.95,97.08176
2886.433,97.07201
2886.915,97.06138
2887.397,97.05071
2887.879,97.04079
2888.361,97.03194
2888.843,97.02395
2889.325,97.01613
2889.807,97.00766
2890.29,96.9979
2890.772,96.98665
2891.254,96.97414
2891.736,96.96092
2892.218,96.94762
2892.7,96.93473
2893.182,96.92245
2893.664,96.91078
2894.146,96.89974
2894.629,96.88941
2895.111,96.87991
2895.593,96.87147
2896.075,96.86411
2896.557,96.85774
2897.039,96.85202
2897.521,96.84651
2898.003,96.8409
2898.486,96.83504
2898.968,96.82896
2899.45,96.8227
2899.932,96.81618
2900.414,96.80907
2900.896,96.80082
2901.378,96.7908
2901.86,96.77863
2902.343,96.7643
2902.824,96.74818
2903.307,96.73097
2903.789,96.71344
2904.271,96.69611
2904.753,96.6792
2905.235,96.66254
2905.717,96.64576
2906.199,96.62859
2906.681,96.61079
2907.164,96.59243
2907.646,96.57358
2908.128,96.55436
2908.61,96.53449
2909.092,96.51353
2909.574,96.49066
2910.056,96.46494
2910.538,96.43556
2911.021,96.40193
2911.503,96.36401
2911.985,96.32231
2912.467,96.27785
2912.949,96.23201
2913.431,96.18643
2913.913,96.14268
2914.395,96.10199
2914.877,96.06516
2915.36,96.03243
2915.842,96.00374
2916.324,95.97875
2916.806,95.95736
2917.288,95.93967
2917.77,95.92618
2918.252,95.91747
2918.734,95.91413
2919.217,95.9164
2919.699,95.92401
2920.181,95.93617
2920.663,95.95171
2921.145,95.96946
2921.627,95.98836
2922.109,96.00769
2922.591,96.02716
2923.073,96.04671
2923.556,96.06641
2924.038,96.08643
2924.52,96.10687
2925.002,96.12781
2925.484,96.14926
2925.966,96.17127
2926.448,96.19376
2926.93,96.21667
2927.413,96.23968
2927.895,96.2626
2928.377,96.28509
2928.859,96.30695
2929.341,96.32819
2929.823,96.34897
2930.305,96.3696
2930.787,96.39046
2931.27,96.41182
2931.751,96.43382
2932.234,96.45641
2932.716,96.47932
2933.198,96.50227
2933.68,96.52482
2934.162,96.54671
2934.644,96.56776
2935.126,96.58798
2935.608,96.60757
2936.091,96.62687
2936.573,96.64637
2937.055,96.66647
2937.537,96.68745
2938.019,96.70929
2938.501,96.73178
2938.983,96.7544
2939.465,96.77666
2939.948,96.79803
2940.43,96.81832
2940.912,96.83759
2941.394,96.85613
2941.876,96.87437
2942.358,96.89259
2942.84,96.91086
2943.322,96.92899
2943.804,96.94659
2944.287,96.96307
2944.769,96.97794
2945.251,96.99098
2945.733,97.00219
2946.215,97.01188
2946.697,97.02057
2947.179,97.0289
2947.661,97.03748
2948.144,97.04678
2948.626,97.05719
2949.108,97.0688
2949.59,97.0816
2950.072,97.09535
2950.554,97.10971
2951.036,97.12418
2951.518,97.13819
2952,97.15121
2952.483,97.16278
2952.965,97.17271
2953.447,97.18109
2953.929,97.18836
2954.411,97.19519
2954.893,97.20235
2955.375,97.21056
2955.857,97.22013
2956.34,97.23099
2956.822,97.2427
2957.304,97.25468
2957.786,97.26634
2958.268,97.27748
2958.75,97.28822
2959.232,97.29901
2959.714,97.31034
2960.197,97.32254
2960.678,97.33558
2961.161,97.34911
2961.643,97.36262
2962.125,97.37582
2962.607,97.38869
2963.089,97.40162
2963.571,97.4153
2964.053,97.43035
2964.535,97.44698
2965.018,97.46502
2965.5,97.48367
2965.982,97.50214
2966.464,97.51957
2966.946,97.53576
2967.428,97.55085
2967.91,97.56541
2968.392,97.58013
2968.875,97.59547
2969.357,97.61142
2969.839,97.62761
2970.321,97.64334
2970.803,97.65786
2971.285,97.6706
2971.767,97.68138
2972.249,97.69035
2972.731,97.69798
2973.214,97.70485
2973.696,97.71169
2974.178,97.71907
2974.66,97.7274
2975.142,97.73682
2975.624,97.74713
2976.106,97.75793
2976.588,97.76859
2977.071,97.77861
2977.553,97.78756
2978.035,97.79552
2978.517,97.80275
2978.999,97.80975
2979.481,97.81712
2979.963,97.82517
2980.445,97.83389
2980.927,97.84304
2981.41,97.85213
2981.892,97.86079
2982.374,97.86874
2982.856,97.87596
2983.338,97.88251
2983.82,97.8884
2984.302,97.89355
2984.784,97.89774
2985.267,97.90065
2985.749,97.90224
2986.231,97.90259
2986.713,97.90219
2987.195,97.90171
2987.677,97.90194
2988.159,97.90337
2988.641,97.90629
2989.124,97.91068
2989.605,97.91615
2990.088,97.92216
2990.57,97.92815
2991.052,97.9334
2991.534,97.93738
2992.016,97.93958
2992.498,97.93966
2992.98,97.93757
2993.462,97.93358
2993.945,97.92822
2994.427,97.92229
2994.909,97.91662
2995.391,97.91189
2995.873,97.90859
2996.355,97.90678
2996.837,97.90641
2997.319,97.90717
2997.802,97.90882
2998.284,97.91106
2998.766,97.91371
2999.248,97.91653
2999.73,97.91921
3000.212,97.92146
3000.694,97.92307
3001.176,97.92385
3001.658,97.92378
3002.141,97.9229
3002.623,97.92128
3003.105,97.91882
3003.587,97.91541
3004.069,97.91078
3004.551,97.90481
3005.033,97.89748
3005.515,97.88912
3005.998,97.88027
3006.48,97.87152
3006.962,97.8634
3007.444,97.85625
3007.926,97.85007
3008.408,97.84479
3008.89,97.84005
3009.372,97.83569
3009.854,97.83159
3010.337,97.8277
3010.819,97.82392
3011.301,97.82023
3011.783,97.81642
3012.265,97.81239
3012.747,97.80806
3013.229,97.80361
3013.711,97.79937
3014.194,97.79581
3014.676,97.79337
3015.158,97.79227
3015.64,97.79245
3016.122,97.79346
3016.604,97.79477
3017.086,97.79566
3017.568,97.79558
3018.051,97.79414
3018.532,97.79117
3019.015,97.78686
3019.497,97.78145
3019.979,97.77536
3020.461,97.76908
3020.943,97.76301
3021.425,97.75751
3021.907,97.75284
3022.389,97.74905
3022.872,97.74605
3023.354,97.74366
3023.836,97.74154
3024.318,97.73932
3024.8,97.73672
3025.282,97.73346
3025.764,97.72932
3026.246,97.72427
3026.729,97.71826
3027.211,97.71151
3027.693,97.70415
3028.175,97.69649
3028.657,97.68874
3029.139,97.68102
3029.621,97.67335
3030.103,97.66563
3030.585,97.65771
3031.068,97.64962
3031.55,97.64143
3032.032,97.63351
3032.514,97.62634
3032.996,97.62039
3033.478,97.61588
3033.96,97.61276
3034.442,97.6106
3034.925,97.60864
3035.407,97.60605
3035.889,97.60203
3036.371,97.59611
3036.853,97.58817
3037.335,97.57839
3037.817,97.56731
3038.299,97.55553
3038.781,97.54375
3039.264,97.5326
3039.746,97.52264
3040.228,97.51429
3040.71,97.50777
3041.192,97.50306
3041.674,97.49995
3042.156,97.49801
3042.638,97.49663
3043.121,97.49524
3043.603,97.49322
3044.085,97.49026
3044.567,97.48617
3045.049,97.48103
3045.531,97.47493
3046.013,97.4681
3046.495,97.46067
3046.978,97.45268
3047.459,97.44414
3047.942,97.435
3048.424,97.42531
3048.906,97.41531
3049.388,97.40536
3049.87,97.39602
3050.352,97.38779
3050.834,97.38111
3051.316,97.37614
3051.799,97.37283
3052.281,97.37072
3052.763,97.36932
3053.245,97.36806
3053.727,97.36651
3054.209,97.36446
3054.691,97.36185
3055.173,97.35872
3055.656,97.35506
3056.138,97.35065
3056.62,97.34527
3057.102,97.33856
3057.584,97.33035
3058.066,97.32069
3058.548,97.30999
3059.03,97.29881
3059.512,97.28789
3059.995,97.2778
3060.477,97.26899
3060.959,97.26151
3061.441,97.25526
3061.923,97.24988
3062.405,97.24502
3062.887,97.24022
3063.369,97.23509
3063.852,97.22936
3064.334,97.22287
3064.816,97.21569
3065.298,97.20804
3065.78,97.20047
3066.262,97.19347
3066.744,97.18743
3067.226,97.18253
3067.708,97.17839
3068.191,97.17449
3068.673,97.17013
3069.155,97.16472
3069.637,97.1581
3070.119,97.15054
3070.601,97.14268
3071.083,97.13528
3071.565,97.12887
3072.048,97.12361
3072.53,97.11929
3073.012,97.11536
3073.494,97.11138
3073.976,97.1069
3074.458,97.10191
3074.94,97.09656
3075.422,97.09094
3075.905,97.08514
3076.386,97.07905
3076.869,97.07246
3077.351,97.06534
3077.833,97.05786
3078.315,97.05051
3078.797,97.04408
3079.279,97.03924
3079.761,97.03641
3080.243,97.03556
3080.726,97.03598
3081.208,97.03682
3081.69,97.03688
3082.172,97.03526
3082.654,97.03139
3083.136,97.02525
3083.618,97.01721
3084.1,97.00798
3084.583,96.99837
3085.065,96.98935
3085.547,96.98155
3086.029,96.97543
3086.511,96.97109
3086.993,96.96827
3087.475,96.96624
3087.957,96.96423
3088.439,96.96137
3088.922,96.95699
3089.404,96.95079
3089.886,96.94292
3090.368,96.93378
3090.85,96.92417
3091.332,96.91493
3091.814,96.90675
3092.296,96.90017
3092.779,96.89546
3093.261,96.89254
3093.743,96.89111
3094.225,96.89056
3094.707,96.89014
3095.189,96.88889
3095.671,96.88615
3096.153,96.88129
3096.635,96.87429
3097.118,96.8654
3097.6,96.85536
3098.082,96.84504
3098.564,96.83527
3099.046,96.8266
3099.528,96.81918
3100.01,96.81297
3100.492,96.80762
3100.975,96.80293
3101.457,96.79873
3101.939,96.79512
3102.421,96.79211
3102.903,96.78972
3103.385,96.78764
3103.867,96.7853
3104.349,96.78195
3104.832,96.77691
3105.313,96.76971
3105.796,96.76037
3106.278,96.74928
3106.76,96.7372
3107.242,96.72493
3107.724,96.71327
3108.206,96.70267
3108.688,96.69343
3109.17,96.68562
3109.653,96.67924
3110.135,96.67439
3110.617,96.67115
3111.099,96.66953
3111.581,96.6694
3112.063,96.67024
3112.545,96.67123
3113.027,96.67128
3113.51,96.66935
3113.992,96.66458
3114.474,96.65659
3114.956,96.64552
3115.438,96.6321
3115.92,96.61735
3116.402,96.6025
3116.884,96.58872
3117.366,96.57691
3117.849,96.56765
3118.331,96.5612
3118.813,96.55744
3119.295,96.55598
3119.777,96.55613
3120.259,96.55701
3120.741,96.55758
3121.223,96.55698
3121.706,96.55458
3122.188,96.55006
3122.67,96.54359
3123.152,96.53564
3123.634,96.52687
3124.116,96.51782
3124.598,96.50883
3125.08,96.49992
3125.562,96.49091
3126.045,96.48147
3126.527,96.47137
3127.009,96.46065
3127.491,96.44958
3127.973,96.43867
3128.455,96.42859
3128.937,96.41997
3129.419,96.41328
3129.902,96.40868
3130.384,96.40602
3130.866,96.40464
3131.348,96.40354
3131.83,96.40153
3132.312,96.39742
3132.794,96.39046
3133.276,96.38056
3133.759,96.36829
3134.24,96.35497
3134.723,96.34202
3135.205,96.3307
3135.687,96.32158
3136.169,96.31451
3136.651,96.30864
3137.133,96.30283
3137.615,96.29619
3138.097,96.28851
3138.58,96.28017
3139.062,96.2721
3139.544,96.26532
3140.026,96.26038
3140.508,96.25711
3140.99,96.25465
3141.472,96.25175
3141.954,96.24731
3142.437,96.2406
3142.919,96.23163
3143.401,96.22095
3143.883,96.20946
3144.365,96.19783
3144.847,96.18651
3145.329,96.17561
3145.811,96.16499
3146.293,96.15447
3146.776,96.14414
3147.258,96.13424
3147.74,96.12518
3148.222,96.11726
3148.704,96.11066
3149.186,96.10513
3149.668,96.10026
3150.15,96.09535
3150.633,96.08971
3151.115,96.08277
3151.597,96.07423
3152.079,96.06421
3152.561,96.05304
3153.043,96.04154
3153.525,96.03063
3154.007,96.0212
3154.49,96.01383
3154.972,96.00861
3155.454,96.00498
3155.936,96.00195
3156.418,95.99839
3156.9,95.99332
3157.382,95.98633
3157.864,95.97766
3158.346,95.96815
3158.829,95.95879
3159.311,95.95042
3159.793,95.94342
3160.275,95.93758
3160.757,95.93221
3161.239,95.92644
3161.721,95.91952
3162.203,95.91104
3162.686,95.90102
3163.167,95.88978
3163.65,95.87788
3164.132,95.866
3164.614,95.8548
3165.096,95.84496
3165.578,95.8369
3166.06,95.83083
3166.542,95.82662
3167.024,95.82366
3167.507,95.82109
3167.989,95.81789
3168.471,95.81323
3168.953,95.80673
3169.435,95.7986
3169.917,95.78947
3170.399,95.78025
3170.881,95.7717
3171.364,95.76421
3171.846,95.75768
3172.328,95.75172
3172.81,95.74574
3173.292,95.7393
3173.774,95.73216
3174.256,95.7243
3174.738,95.71581
3175.22,95.70668
3175.703,95.69691
3176.185,95.68646
3176.667,95.67541
3177.149,95.66401
3177.631,95.65276
3178.113,95.6421
3178.595,95.6324
3179.077,95.62375
3179.56,95.61592
3180.042,95.60846
3180.524,95.60107
3181.006,95.59354
3181.488,95.58591
3181.97,95.57823
3182.452,95.57058
3182.934,95.56268
3183.417,95.55405
3183.899,95.54415
3184.381,95.53265
3184.863,95.51969
3185.345,95.50604
3185.827,95.49281
3186.309,95.4813
3186.791,95.47256
3187.273,95.46696
3187.756,95.46429
3188.238,95.4637
3188.72,95.46404
3189.202,95.46417
3189.684,95.46311
3190.166,95.46023
3190.648,95.4551
3191.13,95.44762
3191.613,95.43781
3192.094,95.42601
3192.577,95.41267
3193.059,95.39862
3193.541,95.38485
3194.023,95.37222
3194.505,95.36137
3194.987,95.35249
3195.469,95.34518
3195.951,95.33859
3196.434,95.33165
3196.916,95.32342
3197.398,95.31329
3197.88,95.30123
3198.362,95.28786
3198.844,95.27419
3199.326,95.26137
3199.808,95.2504
3200.291,95.24191
3200.773,95.23605
3201.255,95.23238
3201.737,95.23003
3202.219,95.22819
3202.701,95.22598
3203.183,95.22293
3203.665,95.21902
3204.147,95.2146
3204.63,95.2102
3205.112,95.20644
3205.594,95.20371
3206.076,95.20211
3206.558,95.20148
3207.04,95.20139
3207.522,95.20129
3208.004,95.20065
3208.487,95.19888
3208.969,95.19554
3209.451,95.19014
3209.933,95.18239
3210.415,95.1721
3210.897,95.15936
3211.379,95.14451
3211.861,95.12826
3212.344,95.11144
3212.826,95.09502
3213.308,95.07978
3213.79,95.06645
3214.272,95.05535
3214.754,95.04671
3215.236,95.04044
3215.718,95.03649
3216.2,95.03458
3216.683,95.03432
3217.165,95.03511
3217.647,95.03625
3218.129,95.03689
3218.611,95.03625
3219.093,95.03364
3219.575,95.02884
3220.057,95.02186
3220.54,95.01311
3221.021,95.00323
3221.504,94.99297
3221.986,94.98306
3222.468,94.97412
3222.95,94.9665
3223.432,94.96045
3223.914,94.95592
3224.396,94.95271
3224.878,94.95045
3225.361,94.94866
3225.843,94.94678
3226.325,94.94431
3226.807,94.94064
3227.289,94.93527
3227.771,94.9278
3228.253,94.91791
3228.735,94.90554
3229.218,94.89104
3229.7,94.87514
3230.182,94.85896
3230.664,94.84394
3231.146,94.83147
3231.628,94.82256
3232.11,94.81759
3232.592,94.81615
3233.074,94.81713
3233.557,94.81892
3234.039,94.81987
3234.521,94.81884
3235.003,94.8153
3235.485,94.80963
3235.967,94.8027
3236.449,94.79585
3236.931,94.79012
3237.414,94.78613
3237.896,94.78377
3238.378,94.78243
3238.86,94.78097
3239.342,94.77836
3239.824,94.77383
3240.306,94.76715
3240.788,94.75861
3241.271,94.74878
3241.753,94.73832
3242.235,94.72778
3242.717,94.7172
3243.199,94.70655
3243.681,94.69563
3244.163,94.68449
3244.645,94.67357
3245.127,94.6635
3245.61,94.65509
3246.092,94.6489
3246.574,94.64494
3247.056,94.64261
3247.538,94.64091
3248.02,94.63877
3248.502,94.63535
3248.984,94.63055
3249.467,94.62484
3249.948,94.61918
3250.431,94.61452
3250.913,94.61132
3251.395,94.60938
3251.877,94.60791
3252.359,94.60555
3252.841,94.6011
3253.323,94.59376
3253.805,94.5834
3254.288,94.57057
3254.77,94.55622
3255.252,94.54169
3255.734,94.52808
3256.216,94.51645
